ID,Артикул,Имя,Наличие,Базовая цена
59219,1109961,"Ковш Hotel Line с крышкой, диам. 24 см, 5 л",0,
59223,8500658,"Ковш Gourmet, диам. 14 см, 0,9 л",0,
59226,2306154,"Ковш Cast New глубокий, диам. 20 см, 4 л",0,
59231,3950557,"Коврик для выпечки LEO BALANCE, силикон, 31,5 х 23 см",1,245400
59236,3900040,"Кастрюля чугунная RON, 4,2 л, диам. 24 см",1,2184000
59241,1100230,"Кастрюля со стеклянной крышкой ESSENTIALS COMFORT, диам. 24 см, 6,8 л",0,1164600
59246,1100228,"Кастрюля со стеклянной крышкой ESSENTIALS COMFORT, диам. 20 см, 3,1 л",0,896800
59251,1100227,"Кастрюля со стеклянной крышкой ESSENTIALS COMFORT, диам. 18 см, 2,2 л",0,706600
59256,1100226,"Кастрюля со стеклянной крышкой ESSENTIALS COMFORT, диам. 16 см, 1,6 л",0,603800
59261,3950303,"Кастрюля с антипригарным покрытием LEO STONE, диам. 24 см, 5,6 л",1,1220400
59266,3950301,"Кастрюля с антипригарным покрытием LEO STONE, диам. 20 см, 2,7 л",1,897600
59271,3950334,"Кастрюля с антипригарным покрытием LEO SLATE, диам. 24 см, 5,6 л",0,613100
59276,3950333,"Кастрюля с антипригарным покрытием LEO SLATE, диам. 20 см, 2,9 л",1,641100
59281,3950454,"Кастрюля с антипригарным покрытием LEO SAGE, диам. 28 см, 6,2 л",1,1210400
59286,3950331,"Кастрюля с антипригарным покрытием LEO SAGE, диам. 24 см, 5,6 л",0,613100
59291,3950453,"Кастрюля с антипригарным покрытием LEO SAGE, диам. 24 см, 5,5 л",1,1147500
59296,3950452,"Кастрюля с антипригарным покрытием LEO SAGE, диам. 24 см, 4,4 л",1,1066300
59301,3950451,"Кастрюля с антипригарным покрытием LEO SAGE, диам. 20 см, 3,1 л",0,905600
59306,3950330,"Кастрюля с антипригарным покрытием LEO SAGE, диам. 20 см, 2,9 л",0,641600
59311,8500008,"Кастрюля с антипригарным покрытием LEO LITE, диам. 24 см, 5,6 л",0,
59316,3950485,"Кастрюля с антипригарным покрытием LEO GRAPHITE, диам. 20 см, 3,1 л",1,1190300
59321,3950400,"Кастрюля с антипригарным покрытием LEO FOREST, диам. 24 см, 5,6 л",1,1148400
59326,3950380,"Кастрюля с антипригарным покрытием LEO FOREST, диам. 24 см, 4,4 л",0,
59331,3950378,"Кастрюля с антипригарным покрытием LEO FOREST, диам. 20 см, 2,7 л",0,855800
59336,2307319,"Кастрюля с антипригарным покрытием GEM, диам. 28 см, 4,6 л",1,1512200
59341,3950431,"Кастрюля с антипригарным покрытием  LEO BALANCE Moonmist, диам. 28 см, 6,2 л",1,1205300
59346,3950430,"Кастрюля с антипригарным покрытием  LEO BALANCE Moonmist, диам. 24 см, 5,5 л",1,1147500
59351,3950429,"Кастрюля с антипригарным покрытием  LEO BALANCE Moonmist, диам. 24 см, 4,4 л",1,1066700
59356,3950428,"Кастрюля с антипригарным покрытием  LEO BALANCE Moonmist, диам. 20 см, 3 л",1,905600
59359,2304532,"Кастрюля Virgo white высокая, с крышкой, диам. 28 см, 7,2 л",0,
59364,3900024,"Кастрюля RON с металлической крышкой, диам. 24 см, 6,4 л",0,
59368,3950466,"Кастрюля LEO GRAPHITE, чугун, диам. 26 см, 5,7 л",1,2341900
59372,3950493,"Кастрюля LEO GRAPHITE, нержавеющая сталь, диам. 24 см, 6 л",1,2003000
59376,3950492,"Кастрюля LEO GRAPHITE, нержавеющая сталь, диам. 20 см, 3,4 л",1,1618400
59380,3950491,"Кастрюля LEO GRAPHITE, нержавеющая сталь, диам. 16 см, 1,6 л",1,1343200
59384,3700146,"Кастрюля ESSENTIALS ECLIPSE с крышкой, фиолетовая, диам. 24 см, 6,6 л",0,
59388,3700158,"Кастрюля ESSENTIALS ECLIPSE с крышкой, оранжевая, диам. 24 см, 6,6 л",0,
59392,3700156,"Кастрюля ESSENTIALS ECLIPSE с крышкой, оранжевая, диам. 16 см, 2 л",0,
59396,3700115,"Кастрюля ESSENTIALS ECLIPSE с крышкой, красная, диам. 24 см, 6,6 л",0,
59400,3700085,"Кастрюля ESSENTIALS ECLIPSE с крышкой, зеленая, диам. 24 см, 6,6 л",0,
59402,3700172,"Кастрюля ECLIPSE с крышкой, серая, диам. 24 см, 6,6 л",0,
59405,8500214,"Кастрюля ECLIPSE с крышкой, серая, диам. 24 см, 6,6 л",0,
59407,3700106,"Кастрюля ECLIPSE с крышкой, салатовая, диам. 24 см, 6,6 л",0,
59412,3950476,"Дуршлаг-пароварка LEO BALANCE, силикон, диам. 24 см",1,676700
59415,3950494,"Вставка-пароварка из нержавеющей стали LEO GRAPHITE, диам. 20/24 см",1,775300
59420,3950305,"Вок с антипригарным покрытием LEO STONE, диам. 28 см, 4,4 л",0,1137300
59424,3950387,"Вок LEO STONE, диам. 30 см, 5 л",1,1175600
59429,1100135,"Чайник Cubo, 2,5 л",0,
59434,1100119,"Сковорода Manhattan с антипригарным покрытием, диам. 24 см",0,
59439,1100117,"Кастрюля Manhattan со стеклянной крышкой, диам. 28 см, 8,3 л",0,
59444,1100116,"Сотейник Manhattan со стеклянной крышкой, диам. 24 см, 3 л",0,
59449,1100113,"Кастрюля Manhattan со стеклянной крышкой, диам. 18 см, 2,4 л",0,
59454,1100112,"Ковш Manhattan со стеклянной крышкой, диам. 16 см, 1,7 л",0,
59459,1100057,"Набор форм для выпекания с инстр-м для нарезания, 3 пр.",0,
59464,1100053,"Форма для выпечки с инстр-м для нарезания, 30 х 27 х 5 см",0,
59469,1100052,"Сковорода-тэппан, 57 х 35 х 6 см",0,
59472,1100021,"Форма для запекания с крышкой, стеклянная, 30 х 26,5 см, 3,0 л",0,
59477,1100019,"Кастрюля с крышкой, стеклянная, 19,5 х 16 см, 0,7 л",0,
59480,2800867,"Чайник со свистком, 2,5 л",0,
59482,1104998,"Чайник ESSENTIALS Cami, 2,4 л",0,1175000
59487,2303191,"Чайник Auriga, 2,5 л",0,
59491,8500055,"Форма для запекания, стеклянная, прямоугольная, 27 х 45 х 5 см, 4 л",0,
59493,3700468,"Форма для запекания с крышкой ECLIPSE, 30 x 25 x 11,5 см, 4,7 л",0,
59495,3700467,"Форма для запекания с крышкой ECLIPSE, 26 x 21 x 10 см, 2,8 л",0,
59497,8500515,"Форма для запекания прямоугольная, 32 х 23 см",0,
59499,8500517,"Форма для запекания круглая, 28 х 28 х 5 см",0,
59504,1101858,"Форма для выпечки, силикон (6 ячеек), 32,5 х 19 х 4 см",0,
59507,4490275,"Форма для выпечки, керамическая, квадратная, 24 х 24 х 6 см",0,
59511,8500098,"Форма для выпечки круглая, со вставкой, диам. 26 см",0,
59514,1101869,"Форма для выпечки кекса, круглая, силикон, 27 х 23 х 10 см",0,
59517,1695006,"Форма для выпечки Red Line овальная, 29 х 18 см",0,
59521,1695051,"Форма для выпечки Red Line круглая, диам. 24 см",0,
59525,3950027,"Форма для выпечки LEO, прямоугольная, 28 х 22 х 5,5 см",0,
59528,1690261,"Форма для выпечки Hotel, фарфор, прямоугольная, 38 х 26 х 6 см",0,
59533,1691053,"Форма для выпечки Bianco овальная, 43 х 27 х 9 см",0,
59538,1691046,"Форма для выпечки Bianco овальная, 35 х 22 х 8 см",0,
59542,8500056,"Форма для выпекания стеклянная, прямоугольная, 36 х 21 х 5,5 см",0,
59546,4490281,"Форма для выпекания керамическая, овальная, 24 х 12 х 5 см",0,
59551,2307354,"Сотейник чугунный GEM, диам. 28 см, 3,7 л",0,
59553,8500185,"Сотейник с двумя ручками с антипригарним покрытием, диам. 28 см, 3,7 л",0,
59558,3950304,"Сотейник с антипригарным покрытием LEO STONE, с двумя ручками, диам. 28 см, 4,7 л",1,1192800
59563,8500017,"Сотейник с антипригарным покрытием LEO LITE, диам. 26 см, 3,2 л",0,1018500
59568,1102146,"Сотейник Zeno, диам. 24 см",0,
59573,2304556,"Сотейник Virgo white с крышкой, диам. 28 см, 4,3 л",0,
59578,1102665,"Сотейник Tulip с метал. крышкой, диам. 24 см",0,
59583,2307205,"Сотейник Scala, диам. 28 см, 4,4 л",0,
59588,2307204,"Сотейник Scala, диам. 26 см, 4 л",0,
59593,2307250,"Сотейник Scala с крышкой, диам. 4,7 л, 26 см",0,
59598,3900033,"Сотейник RON, диам. 24 см, 3 л",0,
59600,3500032,"Сотейник Neo, диам. 24 см",0,
59602,1101902,"Сотейник Hotel line с двумя ручками, 28 см, 4 л",0,
59606,1100176,"Сотейник ESSENTIALS, диам. 24 см, 3 л",0,
59607,1101910,"Сотейник ESSENTIALS MANHATTAN со стеклянной крышкой, диам. 24 см, 3 л",0,
59610,3700160,"Сотейник ESSENTIALS ECLIPSE с крышкой, оранжевый, диам. 26 см, 3,2 л",0,
59614,3700116,"Сотейник ESSENTIALS ECLIPSE с крышкой, красный, диам. 26 см, 3,2 л",0,
59618,3700086,"Сотейник ESSENTIALS ECLIPSE с крышкой, зеленый, диам. 26 см, 3,2 л",0,
59622,3700148,"Сотейник ESSENTIALS ECLIPSE с крышкой и 2-я ручками, фиолетовый, диам. 26 см, 3,2 л",0,
59626,3700161,"Сотейник ESSENTIALS ECLIPSE с крышкой и 2-я ручками, оранжевый, диам. 26 см, 3,2 л",0,
59630,3700087,"Сотейник ESSENTIALS ECLIPSE с крышкой и 2-я ручками, зеленый, диам. 26 см, 3,2 л",0,
59633,4490046,"Сотейник ECLIPSE, серый, диам. 26 см, 3,2 л",0,
59635,3700174,"Сотейник ECLIPSE, серый, диам. 26 см, 3,2 л",0,
59637,3700107,"Сотейник ECLIPSE с крышкой, салатовый, диам. 26 см, 3,2 л",0,
59639,3700175,"Сотейник ECLIPSE с крышкой и двумя ручками, серый, диам. 26 см, 3,2 л",0,
59641,3700108,"Сотейник ECLIPSE с крышкой и двумя ручками, салатовый, диам. 26 см, 3,2 л",0,
59644,8500215,"Сотейник ECLIPSE с двумя ручками, серый, диам. 26 см, 3,2 л",0,
